Note ID,Title,User Nickname,Liked Count,Cover Height,Cover Width,Note Type
6572c4b3000000003a00b725,上纽市场营销和零售offer火热出炉,心莫鸢,1,1500,1170,normal
62272e89000000002103ce15,上海纽约大学项目解析:营销与零售科学MMRS,美研老阿姨Eva讲申请,65,1464,1100,normal
664e11e90000000016013819,毕业季太卷了，上纽大的营销实操值得表扬,Iris林小西🐱🌸,42,1440,1080,normal
6473d619000000001300603d,💜以后就是纽约大学市场营销硕士啦🎓,Little Song✨,150,1280,1920,normal
648d796a0000000013017bf4,纽约大学市场营销硕士介绍,Emma学姐,3,2560,1920,normal
65b362b2000000002b03f8e3,上海纽约大学NYU营销与零售科学硕士Offer✔,Eli学长留学咨询,10,960,1280,normal
611e0470000000002103f1e7,上海纽约大学新增两个项目💜uu们可以冲‼️,Cathy🐻,6,552,414,normal
641e72df0000000014024071,喜提两枚美国纽约大学市场营销硕士offer,小红薯666E0F46,13,982,1486,normal
66c32746000000001d01514c,美国热门市场营销项目4大梯队㊙25fall须看,Cindy日记,43,1512,1133,normal
66ea538a000000000c01a5db,美研市场营销👉纽约大学整合营销硕士,阿派留学频道,0,1660,1245,normal
66f5ea02000000002c01718c,us美国市场营销硕士申请难度梯队,bobo学长讲北美留学,33,1440,1080,normal
630d8d96000000000900c13c,后悔了😥 读完市场营销了竟然是这样…,香港小电,932,2120,1590,normal
f42dc6dc-c84d-407e-9047-41db8c8c8260#1729472420745,,,0,0,0,normal
6710e816000000001b02ca41,纽约大学到底谁才能被录取🤫🤫,积极永不颓废,20,1920,1440,normal
6569b333000000003802d3cf,纽约大学NYU市场营销文书案例分享,Eve文书,86,1660,1242,normal
66573987000000000f00c4c4,美国Top院校市场营销硕士项目盘点‼️,留学果果,85,1660,1242,normal
64dcd0b40000000010032ecc,上纽学姐客观分享：上纽缺点,斯黛啦学姐Stella,730,2560,1920,normal
66461f85000000001e02070e,🔊NYU IMA正式入驻小红书啦！🎉,NYU IMA情报交流局,163,1625,1290,normal
657c16570000000016004d4a,25w奖学金？！NYU Stern 营销类硕士录取！,Eli学长留学咨询,15,728,971,normal
6708fa15000000001902fde2,坦白局‼️留学生请慎选MKT市场营销作为专业,Peggy佩吉,65,1024,768,video
657a7b53000000003a00ef7c,MKT真的低人一等吗？,芋泥波波,682,1660,1242,normal
6572c4b3000000003a00b725,上纽市场营销和零售offer火热出炉,心莫鸢,1,1500,1170,normal
62272e89000000002103ce15,上海纽约大学项目解析:营销与零售科学MMRS,美研老阿姨Eva讲申请,65,1464,1100,normal
6473d619000000001300603d,💜以后就是纽约大学市场营销硕士啦🎓,Little Song✨,150,1280,1920,normal
664e11e90000000016013819,毕业季太卷了，上纽大的营销实操值得表扬,Iris林小西🐱🌸,42,1440,1080,normal
648d796a0000000013017bf4,纽约大学市场营销硕士介绍,Emma学姐,3,2560,1920,normal
6569b333000000003802d3cf,纽约大学NYU市场营销文书案例分享,Eve文书,86,1660,1242,normal
611e0470000000002103f1e7,上海纽约大学新增两个项目💜uu们可以冲‼️,Cathy🐻,6,552,414,normal
641e72df0000000014024071,喜提两枚美国纽约大学市场营销硕士offer,小红薯666E0F46,13,982,1486,normal
66c32746000000001d01514c,美国热门市场营销项目4大梯队㊙25fall须看,Cindy日记,43,1512,1133,normal
65b362b2000000002b03f8e3,上海纽约大学NYU营销与零售科学硕士Offer✔,Eli学长留学咨询,10,960,1280,normal
66f5ea02000000002c01718c,us美国市场营销硕士申请难度梯队,bobo学长讲北美留学,33,1440,1080,normal
6710e816000000001b02ca41,纽约大学到底谁才能被录取🤫🤫,积极永不颓废,20,1920,1440,normal
7e0865ff-a274-4048-b0c4-88733f27dd4a#1729472425672,,,0,0,0,normal
64dcd0b40000000010032ecc,上纽学姐客观分享：上纽缺点,斯黛啦学姐Stella,730,2560,1920,normal
66ea538a000000000c01a5db,美研市场营销👉纽约大学整合营销硕士,阿派留学频道,0,1660,1245,normal
66573987000000000f00c4c4,美国Top院校市场营销硕士项目盘点‼️,留学果果,85,1660,1242,normal
630d8d96000000000900c13c,后悔了😥 读完市场营销了竟然是这样…,香港小电,932,2120,1590,normal
66fe7983000000002c0142f7,美研|市场营销热门项目推荐及解析🔥,Rene学长,0,3023,2267,normal
657c16570000000016004d4a,25w奖学金？！NYU Stern 营销类硕士录取！,Eli学长留学咨询,15,728,971,normal
657a7b53000000003a00ef7c,MKT真的低人一等吗？,芋泥波波,682,1660,1242,normal
66546cc90000000005006818,一文看全美国Top30市场营销硕士项目🎓,Cindy日记,12,1512,1133,normal
6572c4b3000000003a00b725,上纽市场营销和零售offer火热出炉,心莫鸢,1,1500,1170,normal
62272e89000000002103ce15,上海纽约大学项目解析:营销与零售科学MMRS,美研老阿姨Eva讲申请,65,1464,1100,normal
6473d619000000001300603d,💜以后就是纽约大学市场营销硕士啦🎓,Little Song✨,150,1280,1920,normal
664e11e90000000016013819,毕业季太卷了，上纽大的营销实操值得表扬,Iris林小西🐱🌸,42,1440,1080,normal
648d796a0000000013017bf4,纽约大学市场营销硕士介绍,Emma学姐,3,2560,1920,normal
6569b333000000003802d3cf,纽约大学NYU市场营销文书案例分享,Eve文书,86,1660,1242,normal
611e0470000000002103f1e7,上海纽约大学新增两个项目💜uu们可以冲‼️,Cathy🐻,6,552,414,normal
641e72df0000000014024071,喜提两枚美国纽约大学市场营销硕士offer,小红薯666E0F46,13,982,1486,normal
